"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"AdeS","5","60%","8.60","1.40","7.20","2.20","83%","5.20","4.80","0.20","1:27","9%","1.40","0.40","0.20","29486.80","1929.53","46263.40","52770.80","13487.85","16061.40","37773.80","18230.40","14183.20","0.00","21843.20","15141.20","1575.93","16665.10","1712.60","8514.60","1707.60","0.00","20397.20","13784.60","10106.85","14538.20","1:42","00:03","00:01","00:22","00:00","5030.00","315.84","5.60","0.00","0.40","0.40","32%","14%","25.81","5580.58","0","0","0.00","0.60","0","0","0","4874.60","0","0","0","0","0","0","00:00","2047.20","0","5","1.74","19%","10%","9%","10%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"ChampofHorde","7","42.9%","7.43","2.00","5.29","2.14","77%","3.98","5.86","0.71","1:04","6%","0.86","0.71","0.00","37698.71","2050.33","72175.86","112516.14","20030.40","17499.14","117922.00","17594.00","94050.57","283.71","25088.57","1258.57","1514.84","19628.33","0.00","23756.86","1231.43","0.00","64488.86","58072.86","39912.25","27203.00","2:23","00:02","00:00","00:10","00:00","16894.43","972.30","3.29","0.00","0.29","0.43","26%","13%","26.95","7300.37","0","6698.57","0.57","1.29","0","0","0","4717.43","0","0","0","0","0","0","00:00","0","0.14","6","0.64","22%","31%","1%","15%","1%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"ColonelPants","7","57.1%","8.29","2.57","5.71","3.57","87%","2.82","5.00","0.71","2:15","10%","1.86","1.86","0.14","36079.14","1735.43","63300.86","144649.86","14035.42","24310.43","149749.71","25714.29","116072.86","242.00","22746.57","0.00","1468.02","10688.69","4.29","29582.00","0.00","0.00","80545.14","71102.29","26802.36","44670.14","1:17","00:00","00:02","00:10","00:00","21696.00","1041.02","2.71","0.00","0.00","0.00","17%","15%","25.95","7781.30","3.71","376.00","0","0","0","0","0","9507.71","0","0","0","0","0","0","00:00","0","0","4","0.48","20%","33%","0%","6%","1%","0","0","0%","0","0%","4","0","0","0","0","0","4","0","0","59","0","0"
"Steweyy","5","80%","9.80","1.00","8.80","2.60","91%","4.87","5.40","0.20","1:36","9%","1.40","1.00","0.00","19414.00","1120.51","19415.60","28452.00","8776.80","14089.40","19881.80","4922.60","13264.60","890.00","8954.80","12451.60","1382.23","10543.33","3503.40","10606.40","0.00","0.20","53191.60","43967.20","22848.00","37700.00","00:59","00:00","00:02","00:27","00:00","6030.00","351.62","4.00","0.40","0.00","0.00","28%","18%","25.81","6182.46","0","696.80","0","0","0","0","0","925.20","0","0","0","0","0","0.00","00:00","0","0","3","0.40","13%","25%","7%","6%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Dscheibs","12","41.7%","10.08","1.25","8.83","3.42","75%","4.71","6.17","0.00","2:08","11%","1.83","0.58","0.08","20195.17","1141.07","24173.58","33651.83","8294.61","14482.17","26882.17","6056.42","17706.00","469.83","10850.08","8525.67","1356.85","9155.07","2486.83","16902.17","0.00","0.08","70873.58","56297.58","28307.32","51738.67","00:50","00:00","00:00","00:25","00:00","6123.58","340.63","3.25","0.17","0.08","0.08","28%","18%","25.13","5889.98","0.00","210.75","0.00","0.00","0","0","0","3033.42","0","0","0","0","0","0.00","00:00","0.00","0.42","5","0.30","11%","31%","3%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","1","0","0","0"
"Shrek","2","100%","14.50","1.00","13.50","1.50","93%","10.25","10.50","0.00","00:37","4%","0.50","0.00","0.00","26252.50","1689.88","23115.00","44268.00","19346.25","21256.50","30803.00","9368.00","21185.50","0.00","7256.00","0.00","1218.85","13521.50","0.00","18908.00","0.00","0.00","60632.00","54505.50","45704.75","49077.00","2:13","00:00","00:00","00:27","00:00","6872.00","442.66","4.50","0.00","1.00","0.50","61%","20%","27.51","7022.04","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","00:00","0","0","2","0.43","16%","32%","0%","14%","3%","0","0","0%","0","0%","0","0","0","0","0","0","9","3","0","0","0","0"
"Lupus","11","72.7%","9.18","0.82","8.36","1.73","90%","6.34","7.09","0.09","00:55","4%","0.64","1.09","0.09","29396.45","1454.72","24595.09","51977.09","20254.95","21037.36","40956.09","9355.36","27198.91","913.73","7187.09","2728.45","1198.85","17709.61","555.55","21302.64","130.36","0.00","88218.64","78737.09","59409.22","68602.27","3:26","00:00","00:00","00:29","00:00","8985.00","448.92","3.91","0.00","0.00","0.00","27%","18%","25.35","6638.01","0.36","218.09","0","0","0","0","0","2769.00","0","0","0","0","0","0","00:00","0","0","4","0.36","17%","39%","2%","17%","3%","0","0","0%","0","0%","0","0","0","0","0","0","13","1","0","0","0","0"
"RedXI","8","25%","7.00","1.00","6.00","3.00","96%","3.21","4.75","0.13","1:30","9%","0.88","0.88","0.38","27241.38","1624.63","21088.13","60543.13","13028.78","17823.88","44374.88","7126.50","31609.38","1491.75","9607.63","8549.38","1103.03","8315.11","2168.25","11887.88","0.00","0.25","61373.25","49609.63","28128.40","44623.13","2:31","00:00","00:00","00:17","00:00","7655.00","445.13","3.13","0.00","0.00","0.38","12%","10%","25.96","6364.66","0","190.00","0.00","0.63","0","0","0","2418.38","0","0","0","0","0","0","00:00","18.38","0.13","5","0.55","17%","29%","4%","15%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Herbatronic","14","57.1%","7.57","1.14","6.43","2.00","80%","5.39","5.50","0.14","1:34","8%","1.14","0.93","0.14","27829.79","1576.21","72799.50","85424.71","17902.72","16915.14","113874.43","12617.00","92986.36","478.36","14449.07","5381.57","1068.76","13318.13","804.43","15370.00","0.00","0.07","54634.36","52194.21","30740.05","32613.00","2:11","00:00","00:03","00:05","00:00","15843.71","879.43","2.64","0.86","0.00","0.00","26%","16%","26.53","7308.47","0","278.21","0.00","0.21","0","0","0","5175.93","0","0","0","0","0","843.64","00:00","0","0.00","7","0.63","18%","27%","2%","13%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Eragonas","7","14.3%","4.86","0.43","4.43","2.43","61%","2.62","3.29","0.14","1:18","8%","2.00","0.57","0.00","24869.00","1445.94","20020.71","54047.57","12361.77","19675.43","44520.57","5494.71","34943.86","28.57","4443.71","0.00","1057.02","8666.79","4.29","18646.00","0.00","0.00","64285.57","53544.57","30397.25","53460.57","3:21","00:00","00:00","00:28","00:00","6058.00","341.04","1.14","0.00","0.00","0.00","10%","10%","23.04","3139.91","0.00","0","0","0","0","0","0","895.00","0","0","0","0","0","0.00","00:00","0","0","5","0.41","17%","34%","0%","21%","3%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
