"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"NoelSanaka","20","65%","11.80","2.70","9.00","2.25","82%","6.69","8.90","0.50","1:29","7%","1.40","0.55","0.00","45235.90","2271.61","59181.55","118574.80","23274.55","26854.70","92554.60","12029.05","65063.25","2498.15","37536.70","0.00","1197.66","13290.46","0.00","24375.30","0.00","0.00","69956.40","62181.75","37139.79","33096.75","2:54","00:04","00:00","00:25","00:00","13985.30","716.79","5.55","0.55","0.25","0.10","29%","18%","27.38","9078.26","1.15","390.75","0","0","0","0","0","6652.90","0.00","0.00","0.00","13.10","0","1011.85","00:00","0","0.05","4","0.82","23%","27%","0%","14%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"SailWater","20","65%","12.05","3.65","8.35","1.90","85%","6.94","9.05","0.55","1:24","7%","0.80","0.40","0.00","47137.85","2366.26","53684.50","111536.05","29624.22","27784.25","81440.80","18852.20","46283.95","3144.20","35058.95","0.00","603.40","6184.09","0.00","12283.10","0.00","0.00","31273.85","25281.30","16469.28","20213.80","7:35","00:09","00:00","00:02","00:00","10775.65","540.58","5.60","0.10","0.25","0.10","29%","18%","27.38","9078.26","0.25","770.15","0","0","0","0","0","4705.00","0.00","0.00","0.00","2.65","0","996.85","00:00","0","0.10","8","2.13","24%","13%","0%","37%","1%","0","0","0%","0","0%","0","0","0","4","0","0","14","6","0","0","0","0"
"Crimsonchin","20","55%","10.15","3.60","6.55","2.45","81%","5.75","7.50","0.40","1:45","8%","1.40","0.35","0.15","53512.65","2396.81","76774.85","154335.25","27013.24","29112.05","128016.75","21135.40","87962.70","1302.55","45063.75","565.10","595.79","6330.88","67.50","12664.05","365.35","0.00","47294.00","38572.65","22669.72","28305.25","00:48","00:02","00:00","00:06","00:00","16599.85","775.76","5.70","0.00","0.15","0.35","21%","16%","26.39","8525.61","0.60","5143.25","0.05","0.25","0","0","0","8222.00","0.00","0.00","0.00","1.00","0","0","00:00","322.10","0.05","10","1.35","23%","20%","0%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"SrMacofCheez","19","68.4%","9.89","2.79","7.11","1.79","89%","7.76","7.21","0.16","1:27","7%","0.53","0.42","0.00","39742.74","1989.07","59735.95","130803.16","27522.56","20421.26","109053.42","29840.53","65283.05","1213.89","38818.74","2736.21","175.18","3432.84","354.68","383.63","313.00","0.00","26870.47","21670.53","18501.69","14467.42","6:29","00:00","00:01","00:01","00:00","12069.84","601.99","3.95","0.00","0.26","0.11","43%","15%","28.08","9811.71","1.32","733.26","0.37","0.00","0","0","0","6478.79","0","0","0","0","0","217.47","00:00","0.00","0.16","7","1.64","21%","13%","2%","34%","0%","0","0","0%","0","0%","0","0","0","0","0","0","11","0","0","0","0","0"
"CraftyTrent","19","21.1%","7.47","1.47","6.00","4.00","74%","3.29","5.00","0.47","2:33","13%","2.79","1.21","0.26","37092.00","1868.43","47405.95","55078.74","12992.59","25958.11","52030.74","7210.47","37570.89","949.37","11922.26","25055.00","2128.05","13290.48","8177.00","18123.00","0.00","0.63","66529.84","52763.16","24266.35","51436.11","16:25","00:00","00:00","00:07","00:00","9758.95","499.56","3.53","0.26","0.11","0.26","12%","11%","24.89","6442.40","0","1408.89","0.00","0.26","0","0","0","365.79","0.00","0.00","0.00","4.89","0","2878.21","00:00","92.00","1.00","7","0.60","19%","29%","10%","81%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","1","0","0"
"Meagan420","19","21.1%","6.79","2.05","4.74","2.68","71%","2.93","5.00","0.47","2:04","10%","1.05","0.37","0.00","55578.53","2797.63","20679.74","148988.68","27371.70","24218.84","85703.11","10740.68","59672.79","2425.74","22547.95","0.00","387.22","3530.02","1.21","7838.16","0.00","0.00","30163.84","452122385.32","13963.54","18637.84","1:57","00:00","00:02","00:08","00:00","9677.16","497.49","4.21","0.16","0.11","0.26","12%","11%","24.89","6442.40","0","3757.79","0.00","0.11","0","0","0","1104.32","0.00","0.00","0.00","2.47","0","3740.21","00:00","673.42","0.05","5","6144.31","28%","12%","0%","10%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"EmpressSaena","19","21.1%","7.11","2.16","4.89","2.79","71%","3.25","5.32","0.42","1:56","10%","1.68","0.63","0.05","48788.11","2467.89","40267.63","138336.63","21757.18","31749.16","101313.95","7166.00","82092.42","1863.53","24057.63","4156.79","864.37","7708.52","1011.00","12991.68","3.42","0.11","50364.58","40124.47","22280.16","33031.95","00:31","00:00","00:00","00:09","00:00","14628.58","744.40","3.79","0.16","0.11","0.26","12%","11%","24.89","6442.40","0","2747.16","0.00","0.05","0","0","0","1125.37","0.00","0.00","0.00","10.37","0","5022.00","00:00","789.74","0.05","7","1.06","24%","21%","2%","3%","1%","0","0","0%","0","0%","0","0","0","5","0","0","41","0","0","0","0","0"
"TheOnlyNavii","19","47.4%","7.84","0.95","6.89","3.11","76%","4.47","5.32","0.11","2:24","11%","1.95","0.68","0.05","21450.95","1100.84","32588.74","45925.42","10056.25","14682.05","45313.05","12116.79","28117.05","871.89","10979.16","17993.95","1626.50","17049.30","3456.58","15236.16","139.16","0.37","62148.79","48637.21","23168.91","46165.37","1:09","00:04","00:02","00:13","00:00","6923.47","352.61","3.47","0.00","0.11","0.26","19%","15%","25.47","6660.57","0.21","0","0.00","0.53","0","0","0","3610.26","0.00","0.00","0.00","2.16","0","0","00:00","0","0.00","6","0.45","11%","27%","9%","7%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Hierospliffx","18","72.2%","13.00","0.94","12.00","1.72","83%","8.61","9.00","0.11","1:15","6%","0.89","0.33","0.06","19510.89","990.79","31405.67","30501.67","12219.67","10781.39","28340.39","5939.00","18213.72","901.50","12927.17","71619.44","3749.07","50484.63","12267.22","2718.89","359.44","1.06","28252.83","22699.00","17591.91","16327.50","2:36","00:14","00:11","00:06","00:00","7512.44","369.50","4.00","0.17","0.28","0.11","31%","19%","27.74","9516.75","0.00","318.22","0","0","0","0","0","2283.17","0.00","0.00","0.00","0.83","0","534.17","00:00","0","0.06","4","0.74","10%","11%","29%","13%","3%","0","0","0%","0","0%","0","0","0","2","0","0","0","0","0","5","0","0"
"Shotdown007","17","47.1%","8.71","1.94","6.76","3.41","80%","4.11","5.29","0.18","2:31","12%","2.24","0.18","0.00","37839.82","1772.58","36404.29","114242.12","14225.89","23478.12","96288.00","8471.12","79790.47","1146.29","15039.47","70.59","805.81","6185.66","0.00","16723.71","70.59","0.00","64694.12","54447.65","22961.69","46427.24","2:31","00:00","00:04","00:13","00:00","15193.12","727.73","2.82","0.00","0.18","0.24","17%","14%","26.09","8099.02","0.41","2083.71","0.06","0.35","0","0","0","2891.65","0","0","0","1.18","0","0","00:00","211.00","0.41","8","0.65","18%","27%","0%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
