"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"ska","18","77.8%","10.50","1.11","9.39","1.61","92%","8.08","9.06","0.06","1:09","6%","0.72","0.44","0.00","13351.44","669.58","29713.06","17477.61","9307.20","7568.61","20633.17","4721.06","12197.22","908.78","13199.00","71031.33","3681.21","54085.04","10921.94","3798.33","2198.33","2.11","29458.83","24904.50","18640.73","17314.28","10:35","00:09","00:01","00:01","00:00","6385.50","308.51","5.56","0.00","0.28","0.00","38%","18%","25.64","7225.34","2.61","499.11","0.00","0.11","0","0","0","2197.33","0.00","0.00","0.00","0.44","0","0","00:00","0","0.56","4","0.53","7%","12%","31%","57%","1%","0","0","0%","0","0%","0","0","0","0","0","0","2","1","0","2","0","0"
"MesosTables","18","33.3%","7.83","1.06","6.78","2.61","92%","4.88","6.11","0.11","1:41","9%","1.94","0.50","0.06","24933.61","1321.41","28165.44","64522.17","13919.69","18356.72","56829.22","7355.78","42519.94","1353.33","8747.50","163.22","942.10","9530.62","5.89","17694.33","146.22","0.00","67029.06","54230.00","34433.37","49822.56","3:00","00:00","00:01","00:22","00:00","8475.50","443.15","2.50","0.00","0.00","0.17","19%","15%","25.55","6598.67","0","323.28","0.00","0.33","0","0","0","1929.00","0.00","0.00","0.00","6.56","0","0","00:00","0","0","6","0.37","17%","34%","0%","16%","2%","0","0","0%","0","0%","0","0","0","0","0","0","12","1","0","0","0","0"
"Jenn","18","38.9%","8.78","2.39","6.28","2.17","85%","5.07","6.06","0.33","1:26","7%","1.06","0.67","0.00","37557.61","1832.51","45380.22","83091.11","19564.79","24678.61","53088.56","6817.67","34975.56","1862.50","32707.06","0.00","555.88","7787.44","0.00","11471.33","0.00","0.00","26622.89","20730.67","14989.75","17946.28","1:48","00:01","00:01","00:06","00:00","9057.78","447.05","5.44","0.33","0.22","0.06","18%","13%","24.54","5633.24","2.61","5033.50","0","0","0","0","0","1865.56","0.00","0.00","0.00","2.56","0","1444.72","00:00","288.61","0.00","8","1.52","21%","14%","0%","10%","1%","0","0","0%","0","0%","9","0","0","0","0","0","8","0","0","0","0","0"
"Fujin","18","33.3%","5.78","1.44","4.22","3.28","59%","2.23","4.44","0.44","2:04","11%","2.11","1.17","0.11","34443.83","1804.23","80646.33","82707.44","13449.18","17267.50","110567.44","10334.39","83336.56","4757.44","15274.61","0.00","902.55","6991.76","0.00","17203.17","0.00","0.00","60199.67","48400.17","23596.18","31393.50","1:02","00:00","00:00","00:09","00:00","14361.94","762.62","1.39","0.00","0.00","0.17","19%","15%","25.55","6598.67","0","2031.72","0.06","0.78","0","0","0","7414.06","0.00","0.00","0.00","8.33","0","0","00:00","0","0","6","0.58","22%","30%","0%","5%","1%","0","0","0%","0","0%","0","0","0","0","0","0","6","0","0","0","0","0"
"htlikesummer","18","33.3%","7.78","0.56","7.22","2.00","92%","5.19","5.28","0.06","1:25","7%","0.67","0.22","0.06","13757.94","720.75","26090.78","26461.78","8879.00","7539.11","27627.50","4809.56","18287.39","753.83","10878.61","53935.44","2973.00","35811.63","8349.44","1225.83","709.00","1.06","23529.72","17567.11","13176.05","13442.00","2:15","00:11","00:10","00:17","00:00","6815.06","361.89","5.11","0.00","0.00","0.17","19%","15%","25.55","6598.67","0","400.06","0.06","0.33","0","0","0","1850.17","0.00","0.00","0.00","2.28","0","0","00:00","0","0","6","0.65","9%","12%","28%","12%","3%","0","0","0%","0","0%","0","0","0","1","0","0","12","0","0","0","0","0"
"Anaressa","18","33.3%","7.28","2.11","5.06","2.33","80%","4.95","5.83","0.28","1:35","8%","1.28","0.56","0.00","43317.56","2230.80","55694.78","97028.00","25725.18","25891.00","80616.00","17497.72","48181.94","3190.72","25183.61","0.00","98.07","890.91","0.00","2035.94","0.00","0.00","26164.50","19663.50","13615.56","16931.22","00:42","00:00","00:03","00:00","00:00","10562.33","558.60","4.83","0.00","0.00","0.17","19%","15%","25.55","6598.67","0","2306.67","0.11","0.17","0","0","0","2908.39","0.00","0.00","0.00","3.78","0","0","00:00","0","0","5","1.68","27%","13%","0%","4%","0%","0","0","0%","0","0%","0","0","0","0","0","0","8","0","0","0","0","0"
"MRsiw","17","76.5%","10.35","1.35","9.00","1.88","85%","7.02","7.29","0.35","1:20","6%","1.29","0.65","0.18","21075.94","992.18","35779.65","77195.47","13137.28","14520.47","77676.94","7511.82","62248.76","1859.82","11891.65","10207.47","1195.92","17891.26","1380.18","15502.65","0.00","0.12","64529.71","57540.18","37058.96","41971.29","1:35","00:00","00:05","00:13","00:00","12282.59","584.95","4.35","0.12","0.06","0.12","40%","18%","28.61","11017.34","0.18","0","0.06","0.24","0","0","0","2525.82","0.00","0.00","0.00","13.65","0","409.59","00:00","606.59","0.24","7","0.36","11%","32%","4%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"Morvan","17","52.9%","8.71","2.18","6.53","2.29","69%","4.70","6.76","0.47","1:30","8%","1.06","1.29","0.18","35253.88","1707.72","93012.18","74464.53","17177.69","17274.12","112183.47","11359.24","87573.76","4894.88","18783.35","9833.65","1272.44","18032.68","2091.12","18179.29","0.00","0.29","69425.18","63553.41","31601.97","36445.71","1:38","00:00","00:01","00:09","00:00","15890.88","776.91","2.59","0.06","0.06","0.00","26%","18%","27.31","9462.22","0","31.12","0.06","0.12","0","0","0","3339.82","0.00","0.00","0.00","12.71","0","6437.47","00:00","190.24","0.12","6","0.55","19%","28%","2%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","2","0","0"
"qjmorris","17","52.9%","11.24","2.35","8.88","2.06","92%","7.17","8.35","0.35","1:21","6%","1.12","1.00","0.18","31874.47","1647.74","33552.18","43297.18","18651.10","21169.76","35566.71","6761.76","25745.29","832.53","11017.24","0.00","1084.11","11986.58","15.76","20480.88","0.00","0.00","75386.76","64148.94","41803.10","56414.06","2:32","00:00","00:04","00:25","00:00","7862.06","421.89","3.00","0.59","0.00","0.18","37%","20%","25.58","6457.51","0.24","0","0.00","0.41","0","0","0","1334.76","0.00","0.00","0.00","0","0","863.29","00:00","295.88","0","5","0.44","19%","37%","0%","13%","3%","0","0","0%","0","0%","0","0","0","0","0","0","12","2","1","0","0","0"
"Savior123","17","52.9%","9.88","2.18","7.71","1.59","81%","7.29","7.76","0.18","1:10","6%","0.65","0.65","0.00","39029.06","1956.82","57268.24","105771.65","27518.96","16995.35","78492.65","17858.06","48237.88","2668.41","36761.00","0.00","258.04","3068.59","0.00","4097.29","0.00","0.00","21918.65","17741.24","14867.04","11297.24","3:49","00:03","00:00","00:00","00:00","10774.82","558.88","5.94","0.12","0.00","0.18","37%","20%","25.58","6457.51","0.24","0","0.18","0.24","0","0","0","2126.53","0.00","0.00","0.00","0","0","2369.18","00:00","605.76","0","5","2.14","22%","11%","0%","21%","0%","0","0","0%","0","0%","0","0","0","1","0","0","12","2","0","1","0","0"
