team,division,avgKDA,heroPool,levelTime4,levelTime7,levelTime10,levelTime13,levelTime16,HDM,SDM,HLDM,TFHD,TFDT,TFHL,matchLength,timeSpentDead,ccTime,rootTime,stunTime,silenceTime,minionXP,creepXP,structureXP,heroXP,trickleXP,maxMinionXP
30 Seconds to Mosh,E,5.738636363636363,30,120.86693548387096,115.10685483870968,143.86088709677418,165.99798387096774,178.91733870967744,151.3226357451874,317.22406466861116,63.79199778883575,100587.70967741935,139583.4516129032,9944.677419354839,1263.320564516129,377,791.5806451612904,33.03225806451613,61.61290322580645,24.129032258064516,42340.3064516129,4914.419354838709,2354.032258064516,11935.359831779233,35290.36941626764,28893.209677419356
Really Aggro Ghoul Elites,E,6.026905829596412,41,124.6149193548387,114.63306451612904,135.8709677419355,158.31451612903226,168.64717741935488,161.91297850787234,344.9983659955148,60.959800271632155,95332.2258064516,119739.83870967742,10965.354838709678,1168.921370967742,396.1290322580645,1822,20.93548387096774,53.29032258064516,25.70967741935484,41539.04838709677,3561.451612903226,3196.7741935483873,12145.523130355343,31520.243455456148,21222.56451612903
Pepegas on Ice,C,4.18849840255591,38,124.15451388888889,115.82638888888889,144.6857638888889,173.54166666666669,176.80238095238087,159.10962870529286,338.0673287570353,60.75697624002695,91084.02777777778,140283.72222222222,10002.361111111111,1165.4809027777778,399.5833333333333,780,26.77777777777778,57.72222222222222,16.666666666666668,39394.680555555555,3490.3355305989585,1877.0833333333333,8263.64296468099,31903.389906141492,19981.541666666664
Heavy Group Therapy,C,11.512820512820513,46,121.41428571428571,109.31607142857143,133.50357142857143,156.72321428571433,164.2249999999999,153.90595208564426,340.36010893565,61.38537053684358,90711.74285714286,105861.37142857142,11520.2,1073.8625,234.6,933.6857142857143,12.057142857142857,52.51428571428571,20.914285714285715,38351.44285714286,3886.161000279018,2637.8571428571427,11494.906180245536,29140.50505719866,18870.614285714284
Magnitude: Epicenter,A,4.67037037037037,33,120.61607142857143,116.59821428571429,140.06696428571428,167.4375,171.75446428571433,153.80047010439017,346.1629912125723,59.53170878050072,84713.92857142857,140244.14285714287,13307.107142857143,1257.700892857143,410.57142857142856,611.6785714285714,6,65.92857142857143,26.857142857142858,42359.66071428572,4278.703011648996,2644.6428571428573,9560.835466657367,36217.763767787386,25889.446428571428
Bad Rats,C,7.731481481481482,43,122.8875,113.59374999999999,143.54583333333335,159.87916666666666,166.10416666666663,168.30355905100902,328.98350041908265,71.26173244022293,97385.13333333333,127357.33333333333,12549,1066.6916666666666,289.73333333333335,1139.9666666666667,13.5,45.2,29.266666666666666,35078.833333333336,3852.4666666666667,2809.1666666666665,10683.997583007813,29380.35104980469,20320.13333333333
COSMOS,D,5.162337662337662,37,127.05405405405405,112.21621621621621,140.64864864864865,170.88682432432432,176.4746621621622,154.94550354564518,333.66939034873775,56.99814432198607,90362.32432432432,120971.27027027027,7548.513513513513,1112.9898648648648,370.4864864864865,634.5135135135135,21.7027027027027,67.86486486486487,28.756756756756758,36664.05405405405,2946.2162162162163,2311.4864864864867,9196.00977882179,29548.98760161529,20572.810810810814
Cats On My Keyboard,C,4.5476190476190474,43,123.23842592592592,115.60185185185185,145.712962962963,169.8564814814814,177.2037037037038,160.5819781392389,355.6395581184282,60.53348690291415,99880.44444444444,142053.22222222222,11435.296296296296,1212.5300925925926,464.85185185185185,994.7777777777778,25.59259259259259,63.925925925925924,19.666666666666668,42635.96296296296,2876.740740740741,2715.740740740741,10982.688169126157,32479.279712818286,22887.666666666664
La Fine Équipe,B,5.915094339622642,37,121.62946428571429,108.77232142857143,140.99553571428572,156.78125,153.47883597883595,174.56192815916145,368.18772395044186,68.57298275867123,98436.32142857143,129800.03571428571,10360.357142857143,1096.294642857143,328.25,824.5357142857143,16.857142857142858,61.892857142857146,10,39864.17857142857,3241.25,2234.8214285714284,10070.526550292969,30694.09942626953,17634.75
Braincellmates,B,6.9319371727748695,34,118.375,107.64732142857142,133.26339285714286,152.75000000000006,151.38392857142856,155.38413847454095,389.90452193158,62.8833154549884,92000.28571428571,120621.21428571429,11777.535714285714,1107.7611607142858,287.67857142857144,1050.892857142857,9.535714285714286,56.82142857142857,18.357142857142858,44066.83928571428,3411.464285714286,2978.5714285714284,8905.321062360492,29615.39826311384,17214.017857142862
Phoenix Rising Amethyst,D,3.2636986301369864,42,123.234375,110.30357142857142,142.15401785714286,166.26785714285717,172.02017857142857,138.822324009075,332.66082508861655,50.95903941672537,66931.07142857143,122216.89285714286,7652.464285714285,1100.810267857143,425.32142857142856,2000.107142857143,30.535714285714285,80.67857142857143,24.392857142857142,40628.17857142857,2766.975324358259,2885.714285714286,7426.639665876116,27806.19341169085,18031.321428571428
ReGen DeGens,D,5.189349112426036,42,130.2107142857143,116.56607142857143,143.70178571428573,167.8875,172.28214285714284,160.56821576879113,334.4020019531806,65.71705744449802,107061.05714285714,153300.11428571428,13527.314285714287,1236.0107142857144,444.34285714285716,1154.3714285714286,29.457142857142856,58.114285714285714,30.485714285714284,39984.71428571428,3851.48193359375,2051.4285714285716,11749.81173967634,33768.93723493304,22125.428571428572
Surely We Scale,B,5.664359861591696,35,123.64889705882354,116.29963235294116,138.22426470588238,169.44301470588232,169.95404411764707,131.9963980992682,340.69486856619295,55.39891579877267,77094.64705882352,127574.14705882352,10008.911764705883,1172.047794117647,368.11764705882354,973.6176470588235,18.441176470588236,54.294117647058826,23.91176470588235,40403.66176470588,3802.3823529411766,1879.4117647058824,9673.739078297334,32185.67140826057,19604.544117647063
Magnitude: Aftershock,B,4.273584905660377,33,123.0304054054054,117.30236486486486,138.17060810810813,174.46790540540536,169.875,167.32161941596888,339.35358282955497,57.69938496881443,100762.48648648648,143564.51351351352,11539.216216216217,1292.9662162162163,504.1081081081081,1234.8918918918919,27.7027027027027,53.351351351351354,16.27027027027027,44344.33783783784,4159.540540540541,3654.054054054054,11863.014674831082,35370.56074482686,26519.013513513506
YCMYCCaST:(Samuro)CloneWar,E,3.2892561983471076,38,122.92338709677419,120.6149193548387,149.41794354838711,174.09999999999997,170.28973214285713,149.0930031341901,327.93666798246403,61.591258571718946,81524.90322580645,121777.58064516129,10937.290322580646,1122.054435483871,451.5806451612903,942.8709677419355,9.32258064516129,33.645161290322584,27.193548387096776,36971.467741935485,3504.7741935483873,2715.3225806451615,9234.970380229335,29817.95037644909,24175.080645161288
Can't Pause Wont Pause,A,3.867424242424242,46,127.48275862068965,116.64870689655172,142.0086206896552,178.70043103448273,176.14698275862065,171.69062295949155,310.9903672357887,70.17202795015993,100686.1724137931,151446.3103448276,16004.241379310344,1107.6120689655172,448.2413793103448,756.7931034482758,21.93103448275862,51.86206896551724,12.172413793103448,36435.06896551724,2900.7093547952586,1902.5862068965516,9314.141214304957,28635.774127828663,20681.034482758623
Rooster Pizza WBP,D,2.376,43,125.98588709677419,120.20362903225806,153.25201612903226,181.51814516129036,166.4105148883374,131.28436104447294,331.7808354568581,55.09157330731932,87540.29032258065,142204.35483870967,10804.709677419354,1126.2399193548388,588.0322580645161,1684.516129032258,7.354838709677419,40,18.806451612903224,38143.24193548387,3101.9032258064517,1337.9032258064517,8298.095703125,27902.61639207409,20554.43548387097
Bunker Fun Time,B,4.288389513108614,51,126.19583333333334,119.67291666666667,142.725,172.4979166666667,166.51609195402295,146.02687364949367,361.341109894005,54.533027823573626,89786,120561.1,8440.933333333332,1193.9479166666667,421.96666666666664,570.1333333333333,14.233333333333333,50.13333333333333,30.466666666666665,41679.23333333333,3078.5666666666666,2534.1666666666665,8307.539868164062,32330.32565917969,21366.53333333334
Heavy Hitterz,Heroic,3.3842105263157896,35,124.65120967741936,114.94153225806451,144.46572580645162,165.76612903225805,161.14831989247318,167.5438913762784,326.64333611817887,77.74928941407454,100476.45161290323,140639.90322580645,13531.741935483871,1033.5725806451612,558.9354838709677,1510.516129032258,15.64516129032258,36.03225806451613,12.161290322580646,36813.95161290323,2337.7096774193546,2256.451612903226,11246.850971837197,25684.10249968498,18864.854838709674
BoomerGaming,Heroic,6.105882352941176,36,122.04017857142857,114.39062500000001,139.62499999999997,165.29017857142856,157.5770947802198,172.58091810529504,338.5500736016197,64.56753421240326,93925.07142857143,135855.9642857143,11973.892857142857,1078.65625,309.14285714285717,1202.5357142857142,24,71.25,18,38570.267857142855,3307.08935546875,1805.357142857143,9019.134521484375,27888.02783203125,16768.125
Witch Rhythm,C,5.192622950819672,34,129.39,123.72000000000003,142.98249999999996,174.33500000000004,183.3459375,165.8489797192775,309.8285399013362,68.58456986992334,98413.68,135852,14747,1111.7175,400.16,1651.84,17.08,39.88,31.48,35699.58,3241.53419921875,2315,11381.711787109374,28399.694052734376,19627.619999999995
FUNdamentals,B,2.08,49,134.11197916666666,121.87760416666669,155.33333333333334,180.32382246376807,169.0438858695652,146.51702688995417,304.5512689748953,55.744075377531146,89029.16666666667,149232.75,9698.541666666666,1138.8046875,573.5833333333334,816.9166666666666,20.541666666666668,49.208333333333336,29.291666666666668,37167.8125,3006.9888712565103,966.6666666666666,7547.5555419921875,27959.128163655598,19499.145833333336
Gen.M Esports,A,2.6551724137931036,38,125.865,117.92999999999999,142.18000000000004,180.64499999999998,183.88543478260874,154.46054367620073,337.5369486799725,68.0275293286173,90499,152936.32,13094.96,1177.7,491.2,1953.84,13.2,55.56,37.08,40894.64,3321.84,1427,7321.12267578125,30873.5244140625,20549.32
Bork Side of the Moon,B,3.931558935361217,45,119.39717741935483,111.2217741935484,136.5584677419355,169.8286290322581,162.9043682795699,140.54126076757439,364.8309888062797,55.73582088524346,89410.41935483871,135864.03225806452,10283.774193548386,1184.8407258064517,473.35483870967744,546.4516129032259,16.70967741935484,45.67741935483871,19,45088.04838709677,2862.1232988911293,2794.3548387096776,9631.609611265121,30684.375244140625,20439.596774193553
Under Newb Management,A,6.523809523809524,39,127.09,120.32249999999999,146.67749999999998,173.42000000000002,175.8507954545455,144.477538738024,328.2795670219343,58.22847003764906,89295.88,122156.16,12793.8,1248.8775,300.52,1036.84,20.2,55.52,14.12,42536.06,3590.36,2058,11267.376689453125,32965.86159179688,23000.979999999996
Start Slow Then Taper Off,B,3.744,34,121.98958333333333,116.75260416666667,143.56770833333331,166.72814764492756,170.85400197628462,158.35530163017543,369.2622045517292,59.0115508077765,100185.16666666667,144095.70833333334,10035.333333333334,1141.9791666666667,432.2083333333333,2019.75,20,62.458333333333336,18.791666666666668,40342.375,3327.7151794433594,2398.9583333333335,8972.603068033854,29514.9076944987,19480.583333333336
Ground Up,B,3.7948717948717947,28,125.10648148148148,112.8425925925926,145.38657407407408,173.08564814814815,173.5041844729344,173.7953700655948,330.18962230711355,71.46030387522113,111813.55555555556,160386.25925925927,19563.444444444445,1111.0833333333333,442.48148148148147,914.4814814814815,19.296296296296298,39.666666666666664,11.666666666666666,37623.5,2947.962962962963,1702.7777777777778,9669.978841145834,28635.752233434607,19973.537037037036
Maximum Thrust,C,2.7142857142857144,43,121.74759615384616,114.67548076923077,137.03124999999997,172.37019230769238,176.71875,164.12193456831042,354.90198321261835,73.65686150397934,97153.92307692308,149400.96153846153,15296.038461538461,1080.889423076923,504.0769230769231,1310.6538461538462,12.115384615384615,39.34615384615385,21.576923076923077,39172.96153846154,2734.6153846153848,2465.3846153846152,8234.717266376201,28069.80959848257,20414.03846153846
Heavy Greg,B,5.094017094017094,32,121.64285714285714,114.16741071428572,139.81026785714286,166.48214285714283,160.8880621693122,181.65684925311348,354.8747662223001,70.75791195527152,99539.17857142857,132899,14955.892857142857,1133.060267857143,399.64285714285717,884.9285714285714,16.678571428571427,51.285714285714285,10.142857142857142,39335.017857142855,3105.464285714286,1936.607142857143,9755.23734828404,30734.874049595423,21124.83928571429
The High Inquisitors,A,9.21875,43,122.33125,116.153125,138.221875,166.11875000000003,168.02499999999998,159.6424492005809,348.98574669878064,68.06660231253382,114868.75,146390.8,15337.75,1250.209375,395.25,2184.85,14.65,60,23.95,43145.675,5039.3,2495,12326.163269042969,34524.3821899414,26487.175000000003
Trial by Annihilation,E,2.298780487804878,38,129.07,124.07500000000002,151.80499999999998,177.3625,175.27864583333337,146.30609805355564,298.204649447487,60.20949842516165,98696.4,134890.96,13817.84,1108.04,546.56,1349.48,20.6,39.48,16.36,36509.7,3466.08,1897,7650.832626953125,27206.54052734375,22164.060000000005
Habitual Line Steppers,E,6.923444976076555,26,123.18125,105.62916666666666,140.3395833333333,163.59568965517246,150.3257389162561,143.07424554144805,377.4092901621691,59.146089897784734,76762.7,104676.26666666666,12967.366666666667,1077.2041666666667,297.1333333333333,527.5,3.933333333333333,43.833333333333336,38.86666666666667,41896.1,3008.5,3230.8333333333335,8922.627156575521,28629.106811523438,17652
HoTS Tuah,C,2.4716981132075473,40,125.7925,112.1025,141.82249999999996,163.93500000000006,172.18083333333334,187.63635299405271,345.2343617865388,70.28541266276997,113932.88,164594.64,14239.88,1121.265,625.08,2064.44,15.28,52.36,13.6,40509.28,2696.04,2862,9865.04943359375,29521.5053515625,20429.72
Blue and the Beta Males,Heroic,4.6866666666666665,46,119.16071428571429,115.11830357142857,138.61607142857142,156.7410714285714,171.54241071428578,184.39289056062123,333.834710438583,59.91376531043979,109386.57142857143,151831.5357142857,10786.67857142857,1163.2433035714287,459.10714285714283,2342.6071428571427,23,67.78571428571429,10.214285714285714,41858.08928571428,3201.1071428571427,2392.8571428571427,12073.978969029018,29755.154026576452,20376.482142857145
gillyShark at !Bingo night,A,4.125,40,123.45052083333333,110.56510416666667,138.625,161.65104166666663,177.43229166666674,153.7927322919928,371.3888400647611,50.02636154421064,78533.625,112790.16666666667,9706.375,1114.046875,337.6666666666667,995.1666666666666,10.333333333333334,53.458333333333336,21.791666666666668,43402.229166666664,3384.9583333333335,2548.9583333333335,8007.5963134765625,29163.89471435547,15050.229166666672
Xul Gin Distillery,C,4.910112359550562,32,123.45432692307692,111.84615384615385,143.41826923076923,157.74278846153845,166.4519230769231,156.5386312309645,324.2104608781719,73.57007456429558,95145.96153846153,135294.53846153847,13697.653846153846,1157.3701923076924,406.2307692307692,1563.7307692307693,9.76923076923077,66,27.807692307692307,39299.03846153846,3750.923076923077,2288.4615384615386,11021.129901592549,32031.818115234375,20260.115384615383
Durotan's Couch,Heroic,3.4981949458483754,37,118.435,111.315,135.8675,158.45541666666662,166.98414855072463,167.52236139958055,341.7760515675003,80.14983396018135,99523.52,146574.72,21024.08,1000.8025,431.28,1290.76,6.68,54.64,8.4,36143.3,3522.16759765625,1885,8085.1926171875,24755.472978515623,16278.059999999998
Can't Connect Stuns,Heroic,2.508710801393728,36,121.1225,111.025,132.67749999999998,168.35999999999996,164.23427083333343,174.15511909066393,336.3808782865783,73.85155264915517,84109.12,131507.52,14347.16,968.62,455.64,2213.04,11.76,45.36,14.4,35511.94,2973.87556640625,1464,6794.326396484375,24640.32046875,15573.939999999995
Crimson Cyber Squad,E,2.2329317269076303,42,126.5390625,120.09114583333334,147.32812499999997,178.16406250000006,174.4728422619047,135.44201718883258,297.1609377412897,66.93627876319867,82321.625,150093.70833333334,15129.458333333334,1061.0755208333333,469.8333333333333,1311.375,15.583333333333334,48.166666666666664,31.041666666666668,37938.270833333336,2327.781768798828,1471.875,5594.782501220703,25575.51545206706,19044.9375
Frank's Furters,B,2.5073746312684366,28,121.64880952380952,117.14583333333334,145.39285714285714,170.77678571428567,188.13571428571436,151.2676775874657,295.6588390892492,52.59263721603086,104651.19047619047,166944.7142857143,13809.761904761905,1203.0505952380952,682.1904761904761,819.8095238095239,24.095238095238095,82.47619047619048,6.190476190476191,40082.07142857143,3795.714285714286,2041.6666666666667,9940.121314639136,30384.985653831845,23364.5
Macro Machines,B,1.7080536912751678,47,131.8653846153846,123.76923076923077,153.1346153846154,183.62980769230768,174.654532967033,137.60337175611497,287.4034695011899,57.80686110307079,82527,142564.76923076922,13015.807692307691,1103.3173076923076,540.4230769230769,1088.7307692307693,9.846153846153847,44.19230769230769,29.307692307692307,35187.67307692308,2997.309532752404,1575.9615384615386,6159.869854266827,27069.857299804688,17913.403846153844
Psistorm Probes,Heroic,1.7492957746478872,33,127.77717391304348,125.65489130434783,144.0407608695652,183.08423913043475,176.58746603260875,154.2914161739436,296.2105463280058,55.863421867901074,79833.91304347826,131652.8260869565,9534.173913043478,916.0461956521739,557,1639,12.91304347826087,54.30434782608695,19.391304347826086,29942.478260869564,2395.409137228261,498.9130434782609,7393.483833644701,21168.17724609375,14112.391304347828
License to Kill,C,3.4097222222222223,33,129.34782608695653,120.22554347826087,147.7038043478261,173.30434782608688,158.60597826086962,171.6490760243031,305.36967940005417,61.337748015446145,104557.47826086957,150208.65217391305,13187.08695652174,1117.9402173913043,492.17391304347825,3530.304347826087,15.217391304347826,56.130434782608695,11.652173913043478,37263.36956521739,2452.9565217391305,2846.7391304347825,9862.044093919836,28330.76171875,17338.239130434784
Deny Defend Dehaka,C,2.2976190476190474,34,120.35197368421052,117.22368421052633,145.05263157894737,166.69407894736838,177.64290935672523,151.74790834133418,313.500969927746,57.26044405213579,89408.68421052632,139176.47368421053,9801.631578947368,1066.3059210526317,545.6842105263158,898.2105263157895,4.526315789473684,42.68421052631579,30.473684210526315,37891.52631578947,2515.3684210526317,1386.842105263158,7055.289499383223,25929.174008018093,19997.631578947367
Team Happy Cloud,Heroic,3.5514285714285716,48,129.85185185185185,119.12268518518519,146.9189814814815,170.287037037037,163.11773989898995,178.08916600813814,280.0683270710652,66.94313743225054,91864.81481481482,129338.66666666667,14301.333333333334,986.0925925925926,462.5925925925926,1951.5555555555557,13.296296296296296,65.74074074074075,9,29779.722222222223,3335.353741681134,1289.8148148148148,9132.024468315973,24589.231535734954,15211.685185185186
9-5,Heroic,3.603305785123967,36,123.65489130434783,116.9782608695652,138.52173913043478,151.77368012422363,156.38721804511272,171.8768571432495,278.9587515985515,62.34493803971427,103161.39130434782,147590.39130434784,13066.565217391304,961.3342391304348,460.82608695652175,1407.6521739130435,9.521739130434783,35.17391304347826,26.304347826086957,34452.608695652176,3143.3078825577445,1926.0869565217392,9335.558816661005,23367.494140625,15396.739130434784
Spooky Ghosts,A,3.769230769230769,45,129.34375,119.5596590909091,148.58238636363635,173.5255681818182,197.75738636363633,144.68062610826271,314.86371748679574,59.20927293505543,88602.45454545454,134123.86363636365,10911.59090909091,1142.7897727272727,426.8636363636364,1031,16.318181818181817,60,21.5,36618,3829.0454545454545,1765.909090909091,9312.077459161932,28702.792724609375,17720.5
Ginormous Jaegers,C,2.2071428571428573,46,130.13988095238096,122.05654761904762,152.70833333333334,180.28571428571422,193.48231792717093,148.10433993395247,278.72759173314597,62.83673643020114,95583.76190476191,159005.52380952382,15183.761904761905,1121.6309523809523,563,581.7619047619048,10.952380952380953,43.38095238095238,18.952380952380953,35164.40476190476,2761,1676.1904761904761,8160.709054129465,28737.474016462053,22770.119047619046
Dragon Gall Z,D,2.169724770642202,42,129.1619318181818,125.6846590909091,146.79829545454547,184.91761363636363,173.828125,139.01645816953416,304.31181646251605,55.26106887209684,76885.13636363637,135672.77272727274,8621.136363636364,1095.090909090909,489,1190.909090909091,14.590909090909092,42.86363636363637,18.727272727272727,35951.25,2967.709883256392,1221.590909090909,5468.024791370739,28453.976329456676,17667.65909090909
Points Donation Squad,A,3.35678391959799,38,129.5595238095238,119.71726190476193,148.8125,177.64196428571432,176.39374999999995,159.70069911075524,336.02540192132193,67.77674292987108,100171.57142857143,147913.57142857142,13153.095238095239,1205.0089285714287,485.3809523809524,1903.7619047619048,15.619047619047619,74.19047619047619,7.238095238095238,42858.71428571428,2756,2023.8095238095239,9303.004092261905,30654.141217912947,22150.047619047626
CM Daybreak,B,2.4673202614379086,31,126.75,125.13392857142858,146.5267857142857,166.89241071428575,177.20422794117644,164.68667591954576,289.762629709644,61.500679860958805,98631.76190476191,146253.7142857143,12293,1076.6488095238096,585.952380952381,805.7619047619048,12,50.76190476190476,28.761904761904763,33462.23809523809,3101.203683035714,1470.2380952380952,8040.324183872768,28223.681140718007,20547.285714285717
Fancy Flightless Fowl,A,2.7454545454545456,33,125.51388888888889,106.375,152.00000000000003,173.52083333333326,169.54166666666674,163.64024544387985,318.36204688318435,74.59092311864696,125839.66666666667,204236.11111111112,20233.666666666668,1311.7222222222222,786.2222222222222,2027.5555555555557,9.777777777777779,74.77777777777777,17.666666666666668,48064,3401.8888888888887,2044.4444444444443,11468.369873046875,33808.91251627604,22990
Daddy Shams Cat Lounge,B,4.748466257668712,28,123.72916666666667,110.38194444444444,137.49999999999997,156.18055555555554,165.16666666666674,176.87786371085193,319.81501728796604,80.06373583108532,125557.33333333333,164096.55555555556,20512.11111111111,1195.486111111111,423.55555555555554,926.3333333333334,25.444444444444443,72.66666666666667,9.444444444444445,41694.11111111111,3378.777777777778,2680.5555555555557,13845.151421440973,31734.6767578125,24497.444444444453
