name,division,nGames,KDA,Takedowns,Kill Participation,Hero Damage,DPM,Damage Taken,Healing,HPM,Siege Damage,Team Fight Hero Damage,Team Fight Healing,Team Fight Damage Taken,XP Contribution,XPM,CC Time,Root Time,Silence Time,Stun Time,Time Dead,Time Dead %
DHMcGibblets#1901980,Heroic,4,2,9,0.837581168831169,29522.5,1515.0411351702323,70433,35915.5,2713.0557979073815,33041.75,18215,8887.25,46975,6727.5,368.6317984259125,189.5,0,23.75,20.5,166.5,0.16189538457034497
ComputeX#9904044,Heroic,4,2.25,9,0.837581168831169,71447.75,3899.522412382462,45350.5,0,328.53986302671,88545.75,29840.75,0,24792.75,10875.5,570.3752270806486,92.5,0,0,7,134.5,0.12573195418125632
Valamar#2117149,Heroic,4,42,21,0.8876351230291448,24192.25,1421.5451003273445,22209,103175.5,6105.3710571000165,12959.25,11104.25,22091.75,12400.5,4965.75,295.083258925705,239.75,27.25,4.75,17.75,22,0.019500175474612785
Shoopufff#4781275,Heroic,4,3.0833333333333335,9.25,0.875974025974026,54637,2972.904095354118,67496.25,1070.25,1238.9820088637323,118489,31888.25,0,41640.25,17449,927.7317623266088,87,0,0,2,115,0.11303269051425827
Saikatora#10288770,Heroic,4,28,21,0.8817449534161491,67102.5,3969.7669502931712,41138.75,0,323.17365562387187,126041.75,42448.5,0,22181.25,14221,804.3960237654596,111.75,10.25,0,1.25,32,0.028264925060869087
MundaneZebra#1698412,Heroic,4,2,8.5,0.8058441558441559,55418.5,2877.1588829907705,63444.5,674.75,1020.6153382268963,118538.5,33849.5,0,45004.75,17631.5,978.4545185891212,155.75,9.25,3,4.5,185.25,0.17717279187578933
Gokue#3458125,C,4,6,7.5,1,34579,2098.663020073148,23447.25,0,274.0341871632213,80004,14490.25,0,12244.5,10593,641.6074454686017,57.75,0,0,3.25,41.75,0.03820999571713251
Kurama#4991390,C,4,4.5,6.75,0.9119047619047619,16138.5,877.6455254215622,16292,44087.5,2751.8784967833703,13904.5,5497.5,6022.25,9143.25,5351,310.0204044774638,103.5,5,0,5.75,56.25,0.059194123321315364
Krinovast#1968327,C,4,1.2,4.5,0.6666666666666666,25848.5,1591.1458509481417,54587.5,0,1042.3397773449094,96299.25,13568.5,0,31938.5,14159.5,894.039690805382,178.5,3.5,0,8.5,139.75,0.14302029717269132
SirNoble#698811,C,4,2.25,6.75,0.930952380952381,24494.5,1563.2475011228926,63415.25,2643,1542.827991678489,30237.5,16528.25,0,44771.25,6553.75,388.85042786675683,61.25,0,5.75,11.25,114.5,0.11377153520359348
Undead752#1257143,C,4,7.5,7.5,1,33606,2058.605539181883,18345,0,0,43579.5,15684.25,0,9993.75,8341.25,514.2311954080011,0.75,0,7.25,0.75,41.5,0.045380494463751614
Bowserking#659436,C,4,4,6,0.9249999999999999,65057.75,3436.447305532838,17529.75,0,23.467427978198806,80787.5,29812,0,10913.25,9221,497.5158013873325,22,0,0,6.5,77.5,0.06883764293443857
Jep#8073752,C,4,2.1,5.25,0.8472222222222223,23654,1228.8257439908693,55659.25,0,958.6336484410051,118608.25,10810.75,0,27953.5,17989.5,969.9602537751819,117.5,0,3.5,15.75,101,0.09368880661501035
Valkrye#6497537,C,4,1.2105263157894737,5.75,0.875,29594.75,1491.0316135818282,86063.25,382,1072.9057613448572,41335.75,19679,0,68142.5,7330.75,383.62194336639067,104.25,0,0,35.5,161.5,0.14366344283929167
jaydik#9983032,C,4,2.5555555555555554,5.75,0.8972222222222223,43751.5,2186.9500878252347,26079.75,0,162.29299280089595,87144.75,19708.75,0,15898.25,11547,607.7562926546184,86.5,0,0,3,99.25,0.08573754626154372
Bodiddly#604969,C,4,4.333333333333333,6.5,1,14257.75,761.2275745246834,22598.5,65687.25,3596.930673828563,22535,7715.75,12292.75,14477.5,6100.75,325.8313259243198,1692,17.5,6.75,5,81.75,0.067806134591135
Juggerobb#8556837,A,5,14.5,11.6,0.7523782718829158,29044.8,1582.2886960512599,48226.4,0,793.7277887614762,112883.2,15260.6,0,22426.2,18164,1012.5376226733633,98.8,0,4.2,26.8,31,0.027068515107907164
Ruglord#7860385,A,5,3.909090909090909,8.6,0.7873931623931624,28660.4,1409.000428401921,55318.8,0,650.8822434948626,142236,15126,0,29697,22422.6,1081.2704119941939,231,0,5.4,24.8,96.4,0.08053408082642673
Nixxis#1151005,A,5,6.888888888888889,12.4,0.8162116521249649,45726.6,2493.61231526179,24565.8,0,84.05519383549371,80336.2,20111.2,0,14387.4,11607.4,640.1892214613615,84.6,0,4,4.4,79.4,0.0735200495384385
DrinkingBird#10822567,A,5,24.333333333333332,14.6,0.971291866028708,55030,3023.7942549403206,17135,0,91.29284218307257,67852.6,23322.4,0,8749.2,8645.4,472.66353464043004,15.2,0,0,1.8,28.2,0.02740549061988018
Atd09#9466952,A,5,2.5,9,0.8865995115995116,30466,1424.4187897210713,82655.2,1810.2,1553.2087904940586,46019.8,20413,105.4,59935.6,8772.2,422.97866964658834,77.6,0,2.4,22,143.4,0.12027049100056848
Psyqo#8742524,A,5,2.6470588235294117,9,0.8737789987789988,57942.6,2769.501609681329,31358,0,180.05615704808838,94338.6,20739.4,0,16683,10615.8,523.8894100987258,142.2,18.4,13.6,0,124.6,0.10342635759562771
Fade#5744936,A,5,8.11111111111111,14.6,0.9636363636363636,19871.4,1106.8591990092496,54662.4,368.8,879.6690430950105,30500.6,15214.8,0,39478.8,8621.6,477.8621204141177,159.8,0,6,28.2,74.8,0.07012810214467316
JazzyFast#10871576,A,5,7.833333333333333,9.4,0.9038461538461539,11970.2,596.3831940567494,21613.8,71228.6,3689.6744098500094,31791.4,5209.6,6808.2,10327.4,7677.6,364.5749491820908,52.6,3.2,21,10.2,56.8,0.05005343316986728
RobotWizard#2190605,A,5,2.4210526315789473,9.2,0.875976800976801,65116,3081.672217301451,38535.6,0,401.6269597015929,93842.2,30269.6,0,20946.6,12372.6,594.81989718555,26.8,0,0,6.4,141.6,0.11807001881825492
SmittyWerben#6491148,A,5,23.666666666666668,14.2,0.941345341964537,9317.8,517.0319662302993,20700.6,60547.2,3638.5844622277264,22572.6,4712.4,8388,12846.6,6921.4,378.78687067649355,2406.4,3.8,9.2,16.6,33,0.03010019907574314
andrade#1160672,D,2,2.25,4.5,0.8035714285714286,24841.5,1230.2004414602268,73381,899,1348.2055895449146,61661.5,19385.5,0,53410,9813.5,463.31080788772454,80,0,0,24,102,0.08693346841608438
sarahlynneee#8356018,D,2,0.7777777777777778,3.5,0.6607142857142857,39419.5,1941.5097864562754,50379,1333.5,588.8797056326068,82721.5,28043,0,37962,8164,390.86246777747266,20,0,0,0,178,0.14998200041141543
shancb9#8220075,D,2,1.3333333333333333,4,0.6785714285714286,53752,2648.054024849654,33855.5,0,70.97827590978275,114247,21637,0,18300,13572,674.2999364234295,134.5,0,0,0,145,0.1171563697074633
Galactose#7634539,D,2,2,5,0.875,15004,734.7772982804873,32895.5,57791.5,2925.4444701758594,21181.5,9463,11457.5,17091,7249,354.263541157399,1165.5,0,0,0,122.5,0.10030031081487215
AuraLuna#1715295,D,2,3.3333333333333335,5,0.9285714285714286,62111,3067.6734124881805,26749.5,0,89.22097689220976,83811.5,23365.5,0,15666,9670.5,471.5450037169558,300.5,0,0,12.5,93,0.07332915024852879
DWhitt#7508661,BE,3,2.3846153846153846,10.333333333333334,0.9777777777777779,36404.333333333336,1627.4145294736088,111966.66666666667,841.3333333333334,1338.792546497367,52406,24095,0,84540.66666666667,7894.333333333333,365.2296660636732,204.66666666666666,0,0,49.333333333333336,163.66666666666666,0.13139578346961453
ankleshot#6258416,BE,3,9.666666666666666,9.666666666666666,0.9079365079365079,61390.333333333336,2786.3439333326864,31923.333333333332,0,219.5215336290385,92085.33333333333,28561.666666666668,0,20024,9898,442.4941859255925,113,0,0,9.666666666666666,65,0.05053185408797761
Led#9101510,BE,3,8,10.666666666666666,1,29503,1395.2770931285486,30534.333333333332,100031.66666666667,4841.60853484989,55208.333333333336,12780.333333333334,26331.666666666668,18838.666666666668,9568.333333333334,433.30647512468755,93.66666666666667,0,0,3.3333333333333335,77,0.0652896546037515
Nutcracker#7809159,BE,3,4.833333333333333,9.666666666666666,0.9079365079365079,37691,1708.3422792472727,61394,2073,1113.7757901106077,71869.66666666667,21676,0,39396.666666666664,13694.333333333334,639.2629636571518,109.66666666666667,14,4,13.333333333333334,117,0.08768462375742812
befresch#685766,BE,3,3.375,9,0.8523809523809525,44694.666666666664,2065.40912964443,50310,4276.333333333333,940.919079339912,71038.33333333333,29027,0,32506,10149.666666666666,475.9399517805826,67.33333333333333,0,1,5,156.33333333333334,0.12187124103435328
